Text,Label,SubLabel
"ભાવનગરની સરકારી હોસ્પિટલમાં દર્દીઓએ ઘરેથી પંખા લઈને જવું પડે છે.

ભાજપની ચિંતન શિબિરમાં ભાજપના નેતાઓ તો કુલર કે એ.સી લઈને નથી જવું પડતું??? 

ગુજરાતમાં પરિવર્તન માટે એકમાત્ર વિકલ્પ એટલે આમ આદમી પાર્ટી.
@AAPGujarat https://t.co/caGiMkWI8B",Hostile,Offensive 
"સમગ્ર દેશમાં આમ આદમી પાર્ટી ની લહેર ચાલી રહી છે @ Ahmedabad, India https://t.co/EZttQsar9h",Hostile,Defamation 
"ભાવનગરની સરકારી હોસ્પિટલમાં દર્દીઓએ ઘરેથી પંખા લઈને જવું પડે છે.

ભાજપની ચિંતન શિબિરમાં ભાજપના નેતાઓ તો કુલર કે એ.સી લઈને નથી જવું પડતું??? 

ગુજરાતમાં પરિવર્તન માટે એકમાત્ર વિકલ્પ એટલે આમ આદમી પાર્ટી.
@AAPGujarat https://t.co/uyxKjbZl5b",Hostile,Offensive 
આમ આદમી પાર્ટી ની “પરિવર્તન યાત્રા” થી ગભરાયેલી ભ્રષ્ટ ભાજપે કચ્છ ના માંડવી ખાતે પોલીસને આગળ કરી @AAPGujarat ની રેલી ને રોકવાના પ્રયાસો કર્યા પરંતુ AAP ના નીડર અને ઈમાનદાર કાર્યકરો એ ગાંધીચિંધ્યા માર્ગે જબ્બર પ્રતિકાર કરી રેલી યથાવત રાખી. https://t.co/3SGA2MV04y,Hostile,Offensive 
"આમ આદમી પાર્ટી'ની #પરિવર્તન_યાત્રા થી ગભરાયેલી ભ્રષ્ટ ભાજપે કચ્છના માંડવી ખાતે પોલીસને આગળ કરી ""આપ""ની યાત્રાને રોકવાના પ્રયાસ કર્યો પરંતુ ""આમ આદમી પાર્ટી""ના નીડર અને ઈમાનદાર કાર્યકરોએ કિસાન પ્રમુખ 
રાજુભાઈ કરપડાની આગેવાનીમાં ગાંધીચિંધ્યા માર્ગે યાત્રા યથાવત રાખી.! https://t.co/BzyOhnXaQk",Hostile,Defamation 
"આમ આદમી પાર્ટી ની પરિવર્તન યાત્રા થી ગભરાયેલી ભ્રષ્ટ ભાજપે કચ્છ ના માંડવી ખાતે પોલીસને આગળ કરી ""આમ આદમી પાર્ટી""ની રેલી ને રોકવાના પ્રયાસો કર્યા પરંતુ ""આમ આદમી પાર્ટી""ના નીડર અને ઈમાનદાર કાર્યકરો એ ગાંધીચિંધ્યા માર્ગે જબ્બર પ્રતિકાર કરી રેલી યથાવત રાખી..! https://t.co/s9D56gi9ka",Hostile,
"*આમ આદમી પાર્ટી ની પરિવર્તન યાત્રા થી ગભરાયેલી ભ્રષ્ટ ભાજપે કચ્છ ના માંડવી ખાતે પોલીસને આગળ કરી ""આમ આદમી પાર્ટી""ની રેલી ને રોકવાના પ્રયાસો કર્યા પરંતુ ""આમ આદમી પાર્ટી"" પ્રદેશ નેતા રાજુભાઈ કરપડા એ ગાંધીચિંધ્યા માર્ગે જબ્બર પ્રતિકાર કરી રેલી યથાવત રાખી* https://t.co/DUV3XHXJcI",Hostile,Offensive 
"આમ આદમી પાર્ટી ની #પરિવર્તન_યાત્રા થી ગભરાયેલી ભ્રષ્ટ ભાજપે કચ્છ ના માંડવી ખાતે પોલીસને આગળ કરી ""આપ""ની યાત્રા ને રોકવાના પ્રયાસ કર્યો પરંતુ ""આમ આદમી પાર્ટી""ના નીડર અને ઈમાનદાર કાર્યકરો એ કિસાન પ્રમુખ @RajubhaiKarpad1 જીની આગેવાનીમાં ગાંધીચિંધ્યા માર્ગે યાત્રા યથાવત રાખી.! https://t.co/cM7c4iAIz4",Hostile,Offensive 
@Pankaj_Dhamelia @Gopal_Italia @manoj_sorathiya @rampatel104 @rakeshhirpara @ArvindKejriwal આમ આદમી પાર્ટી ના લો કો બધા બુટ ચંપલ પહેરીને આવ્યા છે આ અપમાન સહન નહી કરી એ. સંન્સકાર જ નથી આમ આદમી પાર્ટી વાળા મા.,Hostile,Defamation 
"ગુજરાતમાં આવો સફળ પ્રયોગ કરશો તો ચોક્કસ આમ આદમી પાર્ટી જંગી બહુમતી થી જીતશે એ ફાઇનલ છે 
Lrd male 2485 વિદ્યાર્થીઓની નિમણુક આપવામાં નથી આવી વિદ્યાર્થીઓમાં તેમના પરિવારમાં રોષ નો માહોલ ફેલાવ્યો છે 
#આમ_આદમી_પાર્ટી એક માત્ર ઉપાય છે 

@BJP4Gujarat 
@CMOGuj @Bhupendrapbjp 
@PMOIndia",Hostile,Offensive 
"ભાવનગરની સરકારી હોસ્પિટલમાં દર્દીઓએ ઘરેથી પંખા લઈને જવું પડે છે.

ભાજપની ચિંતન શિબિરમાં ભાજપના નેતાઓ તો કુલર કે એ.સી લઈને નથી જવું પડતું??? 

ગુજરાતમાં પરિવર્તન માટે એકમાત્ર વિકલ્પ એટલે આમ આદમી પાર્ટી.

@isudan_gadhvi @HasanSafin @hirparadivyesh https://t.co/y70qbKq3Ae",Hostile,Defamation 
"સંસદમાં CAA, NRC નો વિરોધ અને અવરોધ મફત...

આમ આદમી પાર્ટીને વોટ આપો અને ગુજરાતની અસ્મિતા, પ્રગતિ, શાંતિ અને એકતા પર સંપૂર્ણ બ્રેક મફત...

આમ આદમી પાર્ટી ને વોટ આપો અને ગુજરાતમાં કટ્ટર ઈસ્લામિક અને ખાલીસ્તાની આતંકવાદ ને મફતમાં આમંત્રણ...

આમ આદમી પાર્ટી ને વોટ આપો અને 
4/5",Hostile,Offensive 
"ભાવનગરની સરકારી હોસ્પિટલમાં દર્દીઓએ ઘરેથી પંખા લઈને જવું પડે છે.

ભાજપની ચિંતન શિબિરમાં ભાજપના નેતાઓ તો કુલર કે એ.સી લઈને નથી જવું પડતું??? 

ગુજરાતમાં પરિવર્તન માટે એકમાત્ર વિકલ્પ એટલે આમ આદમી પાર્ટી. https://t.co/TWR89ebTkg",Hostile,Hate 
"ભાજપ ને આમ આદમી પાર્ટી થી થતી ચિંતા..!

આ વખતે પરિવર્તન પાક્કું ગુજરાત માંગે કેજરીવાલ..! https://t.co/SUCfjbhzOv",Hostile,Offensive 
"આમ આદમી પાર્ટી નાના બાળકો ની જેમ નાની-નાની વાત ઉછળી પડે છે. ભાજપ અમારાથી ડરી ગયું..! ભાજપ માં અમારો ખૌફ..!! વગેરે.
પણ હકીકત કહું-હાસ્યાસ્પદ વાત કરું તો ભાજપ આમ આદમી પાર્ટી વાળા ને ગણતી જ નથી. આપ વાળા પોતાનું મજાક હાથે કરીને બનાવે છે અને જાણતા-અજાણતા પોતેજ ભાજપ નો પ્રચાર કરે છે.",Hostile,Offensive 
હવે ગુજરાતની પ્રજાને રાહત મળી છે કે આમ આદમી પાર્ટી જ આપણી સાથે રહેશે https://t.co/ePCBzHyemY,Hostile,Offensive 
"ફ્રી...ફ્રી...ફ્રી...ફ્રી...ફ્રી..ફ્રી...

આમ આદમી પાર્ટી તરફથી ગુજરાતની જનતા માટે ખાસ ફ્રી.. ફ્રી...ફ્રી...કોમ્બો ઓફર...

આમ આદમી પાર્ટી ને વોટ આપો અને મફત ૩૦૦ યુનિટ વીજળી જોડે વિધર્મીઓ નો આતંક ફ્રી....

આમ આદમી પાર્ટી ને વોટ આપો અને મફત પાણી જોડે ગુજરાતમાં દરેક સરકારી 
1/5",Hostile,Offensive 
"મહા ઠગ મતલબ અરવિંદ કેજરીવાલ દિલ્હી માં રોહીંગ્યા વસાવ્યા અને પંજાબ ને ખાલીસ્તાન બનાવવાની પ્રયાસ ચાલુ છે
અને જો ગુજરાત માં જો આમ આદમી પાર્ટી આવશે તો હાલ દિલ્હી જેવા થશે @BJP4Gujarat @BJPVirendrasinh",Hostile,Defamation 
